,KKKD068,KKKD068_V1,KKKD068_V2,KKU055,KKU055_V1,KKU055_V2,KKU213c,KKU213c_V1,KKU213c_V2,RBE,RBE_V1,RBE_V2
ENSG00000111640,6778.920773,5972.315938,5935.098395,5421.187652,4695.289494,4645.582177,7994.274751,6647.127948,7253.339427,6631.849558,5578.206934,5434.179781
ENSG00000111641,63.297999,42.003916,43.751802,111.73505,88.688637,84.365559,151.899296,92.573634,86.119703,88.249724,73.35633,61.601901
ENSG00000111642,140.579459,128.337852,127.380888,109.223341,108.773194,91.844105,114.011349,104.617246,129.653146,100.04045,88.914357,79.885482
ENSG00000111644,0.451801,0.721909,0.405196,0.858416,0.251944,0.429987,0.358429,0.847877,0.563244,0,0.646856,0.459922
ENSG00000111647,14.508348,14.869085,12.69249,19.599962,15.11632,16.193756,13.8287,9.433095,10.93441,16.320519,15.406992,11.940358
ENSG00000111652,69.826221,82.676881,83.761721,41.886635,47.418689,43.516902,64.883484,40.716176,45.695225,44.586851,36.29414,45.492782
ENSG00000111653,28.198478,21.044985,17.971506,16.458862,12.811457,14.138835,6.455156,5.696925,5.952751,22.673268,18.838867,19.664619
ENSG00000111664,1.519314,1.086465,1.48733,5.562006,6.931435,6.23518,0.587791,0.123176,0.209246,0.262716,0.894603,0.138793
ENSG00000111665,84.201805,73.539228,75.676718,58.819721,70.093877,57.853242,151.05419,81.259462,92.391101,103.155721,34.086094,23.826439
ENSG00000111666,24.931206,33.349763,36.149943,36.543898,28.525698,33.043448,34.146347,33.296357,34.88484,24.622927,27.75187,26.82677
ENSG00000111667,102.038012,74.599623,78.405909,109.903276,63.006443,58.307745,106.997961,67.458086,64.692162,121.853927,88.993739,60.321559
ENSG00000111669,1431.770331,1344.043801,1355.490623,1146.888682,1337.058859,1325.547217,1565.316267,1367.782846,1507.493744,1130.204856,1009.824958,976.300027
ENSG00000111670,15.818244,22.434892,24.409456,8.996273,8.309758,9.192096,16.858834,19.149015,20.219215,8.72951,8.878376,9.998128
ENSG00000111671,16.242867,20.650523,19.408585,14.196603,26.665397,25.225898,8.707383,17.83976,18.891347,39.244396,40.129261,39.748005
ENSG00000111674,62.106639,143.88868,144.583067,27.604205,77.605065,73.540939,9.089846,10.94423,13.832624,35.646309,54.692068,60.443088
ENSG00000111676,99.532543,51.532188,52.558692,124.862933,112.471442,98.743645,64.31144,40.595084,39.333861,84.123746,61.016289,39.810508
ENSG00000111678,254.822117,150.249624,157.670134,215.40044,162.573049,133.406392,85.725142,65.507352,64.56011,156.109608,112.721161,109.47122
ENSG00000111679,15.826418,11.622109,13.102669,14.920469,17.834894,17.976979,27.355723,23.557331,22.73316,19.713883,10.911896,13.863369
ENSG00000111684,45.447058,77.718482,79.019717,16.426427,28.865023,29.730267,49.786744,53.150982,57.560475,34.247838,55.421814,70.40281
ENSG00000111696,3.444486,6.179414,3.807669,3.185852,5.182397,5.312805,8.408714,5.672781,5.184131,10.810314,14.988265,14.318023
ENSG00000111700,0.905884,3.860749,2.283945,0,0,0,74.918372,86.139665,87.093041,0.898131,0.61663,0.878603
ENSG00000111701,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111704,0.10591,0.195803,0,0.013661,0.027385,0.010996,0.012343,0.009333,0.022763,0.03989,0,0.010301
ENSG00000111707,31.095159,41.498717,31.214513,27.909565,27.824804,26.652893,18.823075,21.087593,26.097145,22.14498,28.297775,29.348263
ENSG00000111711,46.043458,66.310513,66.115466,45.333047,36.451281,34.981461,69.59802,71.309191,74.392618,35.660169,36.139803,33.0497
ENSG00000111713,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111716,802.287429,784.84594,801.43137,1003.834542,780.635409,775.02113,61.013384,57.207285,67.462653,1.678891,0.810551,0.866146
ENSG00000111725,22.148693,14.518075,14.425058,15.753704,13.082744,15.963949,15.308758,12.706492,13.228389,22.610858,20.977519,22.75707
ENSG00000111726,59.925155,63.874178,55.940301,39.438697,42.068133,42.50947,89.135267,94.567888,99.61161,40.415918,30.880852,25.095312
ENSG00000111727,8.367967,7.189984,7.190215,3.238296,4.57243,5.062233,6.685782,5.034291,6.046173,4.336103,5.906348,6.185772
ENSG00000111728,1.375776,2.975818,2.08873,0,0.020745,0,0.006521,0.588027,0.544649,0.006932,0.033295,0.011479
ENSG00000111729,0,0.234606,0.440853,0.228066,0.392624,0.155681,0.616512,0.466955,0.413423,0.442371,0.122243,0.256542
ENSG00000111731,15.889411,10.644103,11.190147,16.809834,13.03175,11.969536,17.909591,9.040164,9.898131,14.324763,13.932252,10.362301
ENSG00000111732,0,0.156578,0,0.209855,0.788556,0.604424,0.023694,0,0.059208,0.025521,0,0.019762
ENSG00000111737,56.107986,55.627778,48.670402,47.940159,43.69116,46.738762,59.448442,44.262353,44.927284,63.844219,59.409907,52.773719
ENSG00000111752,13.298678,17.178635,16.30197,33.572014,36.076922,31.132308,11.049352,18.945554,17.572271,8.694631,12.431137,9.941686
ENSG00000111775,754.687315,837.953743,876.016367,1126.223454,1474.127478,1452.89982,827.66888,967.835019,1061.307909,750.197343,967.490553,1187.616364
ENSG00000111780,0,4.140098,0,0.917245,0.574151,1.404111,0,9.040823,3.694736,0,0,0
ENSG00000111783,0,0,0.18978,0,0.06477,0.310798,0,0,0.4614,0.041928,0.549338,0.016234
ENSG00000111785,13.745136,10.498712,10.751678,9.170198,7.964859,9.470224,7.049709,4.960027,7.246117,9.501536,12.038416,17.692217
ENSG00000111786,238.761375,250.540638,242.781777,418.271764,396.702803,386.94369,310.981459,302.965908,321.134434,245.382966,295.325378,290.188756
ENSG00000111788,6.176718,6.341625,5.249369,7.026219,7.718843,6.314866,6.80382,4.100745,4.851054,7.388493,4.429963,2.649113
ENSG00000111790,39.58766,46.799822,52.003518,12.919083,17.535442,14.471214,52.701592,52.113678,63.270445,25.345842,24.762363,35.191245
ENSG00000111796,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111799,11.12109,9.401729,7.964063,8.783918,16.49455,17.739167,15.251338,20.253331,20.461061,2.188928,2.853661,3.98345
ENSG00000111801,3.762249,3.018596,2.383666,1.918386,1.345477,1.617671,1.277215,3.730699,5.798913,2.217465,5.716516,6.415777
ENSG00000111802,25.799319,26.03884,25.026277,26.508295,18.6207,23.254201,16.717065,16.294129,17.421313,26.447025,28.329964,26.249269
ENSG00000111816,5.835159,3.036948,2.966502,0.68996,1.107354,1.049331,2.374026,2.834475,2.919918,2.69324,4.108048,4.033743
ENSG00000111817,32.403406,32.097422,33.888368,8.969629,8.608846,9.077644,24.995669,28.395414,30.452854,11.642791,13.682976,10.816248
ENSG00000111832,54.896585,61.566095,63.112284,41.623303,38.521836,41.385153,52.680404,53.417145,61.212908,33.293427,35.644956,31.716674
ENSG00000111834,0,0.098358,0.559312,0.027461,0.314688,0.52546,0,0.250284,0.179012,0.101847,0.429269,0.970424
ENSG00000111837,0.413669,0.930541,1.04613,0.242743,1.154227,1.185911,0.269909,0.772541,0.651348,0.029676,0.248102,0.467065
ENSG00000111843,154.935658,152.759111,144.725295,96.893674,99.495973,96.50926,173.03652,157.80909,167.654946,202.375228,190.589995,200.80051
ENSG00000111845,33.637958,29.361887,31.321135,33.782347,24.082219,25.565082,54.168439,40.562966,41.293374,29.887429,25.329225,20.518186
ENSG00000111846,16.591803,13.428971,12.40671,14.531302,14.020644,13.120645,7.157165,7.743445,8.301373,5.0085,5.667899,4.693159
ENSG00000111850,6.233767,8.450883,12.034803,5.08096,4.879951,5.552843,5.914833,7.598133,9.219713,3.165557,5.277689,6.055385
ENSG00000111859,0.853333,0.683477,1.094699,1.845732,6.104066,4.306385,1.296121,1.105593,1.132599,4.900993,9.082661,12.998436
ENSG00000111860,1.85818,2.151876,2.836589,3.76957,7.174306,6.329787,1.509854,1.805104,3.093166,1.510468,2.393435,1.064235
ENSG00000111863,0.892438,0.505044,1.03449,0,0,0,2.175984,2.332696,1.135109,0.189016,0.231152,0.336763
ENSG00000111875,24.800683,32.288755,31.028245,30.742004,35.350981,31.639843,17.433852,37.938439,41.744311,13.780562,21.185411,20.305951
ENSG00000111877,6.92256,3.790789,3.1807,7.97916,3.784986,3.758779,4.710073,2.241009,2.5841,4.934791,3.798056,2.574263
ENSG00000111879,7.910896,17.826401,15.241503,3.130575,5.367074,5.363237,2.29453,7.489129,11.859055,0.194648,1.806859,0.872613
ENSG00000111880,15.111766,16.635007,17.016727,9.890787,10.454039,12.069861,11.445662,11.505956,13.593392,10.742237,14.018656,14.530078
ENSG00000111885,28.529493,50.667248,48.628948,2.772512,8.421919,8.004025,1.022479,6.967796,8.451207,1.08769,3.889185,5.384875
ENSG00000111886,0.104336,0,0.452193,0,0,0.075704,0,0.06388,0,0,0.131196,0.247901
ENSG00000111897,84.319971,112.27714,106.995216,49.555963,60.23305,61.443514,62.075668,65.884596,73.840613,54.41881,81.639884,94.497744
ENSG00000111906,47.198273,32.457667,33.927272,77.822363,62.101533,59.156743,48.080877,32.358954,37.539019,69.892286,55.181704,41.921041
ENSG00000111907,25.782859,49.405515,53.556452,16.35285,25.800315,26.814331,95.155561,110.109031,120.821788,28.277912,50.227001,40.587124
ENSG00000111911,48.802456,47.404506,48.136995,9.237463,10.116769,9.788055,11.026815,16.105778,18.605308,8.860153,12.237891,12.015186
ENSG00000111912,285.247348,300.565976,295.455882,13.498592,9.341684,8.567943,17.027291,19.497055,19.527888,20.043792,18.603463,15.756893
ENSG00000111913,0,0.025768,0.034672,0.043505,0.013389,0,0.567199,0.921718,1.683728,0.013002,0,0.01007
ENSG00000111961,5.471232,10.519235,7.047886,6.481424,9.579281,9.542448,12.949248,10.150916,10.787468,8.568281,6.718064,5.609465
ENSG00000111962,1.228929,3.60439,4.535768,7.45924,8.492562,7.801839,7.399568,10.130737,11.476283,4.292151,6.033369,7.281038
ENSG00000111981,7.600074,13.030561,11.321613,4.310882,3.505394,3.997654,5.483254,4.81174,5.871371,5.306938,8.043453,7.948437
ENSG00000112029,46.475016,44.437145,49.709381,30.995385,23.146044,27.435709,24.647914,12.820983,14.387307,26.905553,12.873836,4.430145
ENSG00000112031,21.057491,29.03952,28.597134,13.927587,24.229437,18.446849,14.160145,18.602706,21.819949,13.53938,19.717958,22.505726
ENSG00000112033,15.794389,18.567954,19.834552,4.973413,7.710291,6.494979,15.775496,10.872077,11.891141,6.816107,9.523443,14.437404
ENSG00000112038,0.199181,0.045158,0,0.068521,0,0,0.27046,0.228814,0.780631,0.033322,0,0
ENSG00000112039,10.177437,12.120141,10.716035,4.358116,6.448332,5.743225,9.2729,6.457109,6.758475,5.776745,4.021522,3.482161
ENSG00000112041,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000112053,0,0.058737,0.024735,0.146508,0.073964,0,0.02318,0,0,0,0.103016,0.109474
ENSG00000112062,36.251983,38.755072,37.516126,31.045929,35.705602,33.615886,26.662712,22.773934,27.026953,32.419093,36.486898,30.583223
ENSG00000112077,0,0,0.114204,0,0,0,0,0.519791,0,0,0.073835,0.299744
ENSG00000112078,64.793485,63.554123,65.979321,30.24384,28.223127,25.37501,23.655788,24.371099,27.137663,46.124767,48.558868,49.380256
ENSG00000112079,27.786086,23.476487,22.844949,18.883617,19.899357,20.007475,16.381988,15.433317,16.640385,19.81527,22.453058,27.269616
ENSG00000112081,422.390456,332.671788,295.178919,511.447475,384.04845,407.337065,389.172386,295.818225,317.295195,387.35991,261.698412,155.047572
ENSG00000112096,346.641292,261.007369,257.30226,54.476264,49.709448,50.988532,112.157158,112.950699,127.248629,62.068291,76.348825,97.682149
ENSG00000112110,126.485183,129.850077,132.692567,87.91587,84.899205,89.885844,144.614288,133.710057,145.475143,102.432862,93.311265,83.931896
ENSG00000112115,0,0,0.080779,0,0,0,0,0,0,0,0,0
ENSG00000112116,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000112118,153.063729,130.495593,133.483032,103.358109,83.26712,83.628954,119.323507,49.103632,52.932124,167.788151,140.62529,70.921184
ENSG00000112130,22.190774,23.728327,22.087567,21.032438,22.818427,20.808134,20.051882,19.732493,22.663987,19.971844,20.539485,12.407943
ENSG00000112137,0.176896,0.779875,0.448839,0.266202,0.744435,0.487525,0,1.194464,1.173943,0,0,0.011204
ENSG00000112139,1.042855,3.747698,3.773201,57.578561,76.903098,53.100555,0.937608,1.125704,0.325347,0.938364,3.576834,6.844082
ENSG00000112144,9.210259,7.57274,7.786052,4.422897,5.46477,5.457804,4.247183,5.656982,6.126736,3.823129,2.82552,3.679179
ENSG00000112146,53.010915,49.064462,54.066609,20.840555,30.41958,29.823207,20.352864,25.071144,27.06664,59.312158,52.424714,52.008146
ENSG00000112149,5.311995,7.568267,8.252412,2.721291,3.678504,3.106647,5.946495,4.145209,4.679865,3.249437,3.376539,2.102493
ENSG00000112159,8.807823,9.072153,7.872707,10.345821,8.618953,8.596503,12.601961,9.166385,9.808037,7.749067,7.744544,5.949278
ENSG00000112164,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000112167,8.683048,6.338739,5.783819,5.979686,4.439394,5.152381,8.609719,6.786275,6.731262,10.035363,4.913832,4.698025
ENSG00000112175,0.423435,0.955625,0.771817,0.855563,2.353472,2.72499,0,0,0,0,0,0.013719
ENSG00000112182,0.32013,3.153655,3.108822,1.022264,0.862081,1.609236,3.357822,2.14204,2.335025,0.305643,0.876591,2.546666
ENSG00000112183,0.243801,4.258061,4.598414,0.319802,0.990987,1.149505,6.49339,10.825471,10.684936,6.895535,12.156783,10.424357
ENSG00000112186,26.307656,11.430026,12.045349,15.284346,7.000198,6.061234,7.115681,2.706696,2.814429,32.174603,21.9214,14.915863
ENSG00000112195,0,0,0.02128,0,0,0,0.618332,0.603357,0.543723,0,0.020649,0
ENSG00000112200,19.492823,16.287988,13.530777,13.224204,21.138685,17.967177,14.32449,17.857362,16.284025,15.455397,17.328109,10.545139
ENSG00000112208,20.158577,13.357457,13.763334,13.654514,9.830941,9.957434,14.326988,10.832383,12.091233,17.114882,12.287173,8.314544
ENSG00000112210,12.968755,15.578602,16.34814,6.194131,7.776166,8.314532,12.16704,7.116683,8.30469,11.27048,10.973935,8.6863
ENSG00000112212,0,0,0,0,0,0,0,0.204787,0.108876,3.180317,10.503476,11.448633
ENSG00000112214,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000112218,0.876952,1.959107,1.696558,2.08005,2.393006,2.178482,3.343643,5.732911,6.213442,1.242459,1.613653,1.176128
ENSG00000112232,0,0.309262,0.436859,0,0,0,0,0,0,0,0,0
ENSG00000112234,5.13049,5.075885,5.325466,6.44006,5.634784,5.85689,6.551091,8.033604,8.602751,8.297111,8.421132,6.812544
ENSG00000112237,54.414285,61.76145,56.168288,35.424635,55.51133,51.730178,79.36681,76.222959,84.74528,32.987448,50.532993,48.918146
ENSG00000112238,1.952737,2.697131,2.395764,0,0,0,0,0,0,0,0,0
ENSG00000112242,21.571804,17.960169,16.422957,17.226518,15.083978,15.127049,13.610815,12.800138,14.480632,20.157606,17.794194,11.413202
ENSG00000112245,55.6885,65.427709,64.370421,59.13768,56.855927,57.513705,170.986561,191.049134,208.948507,58.359452,57.338745,54.938706
ENSG00000112246,0.027369,0,0.017321,0,0,0,0,0,0,0,0.05043,0
ENSG00000112249,21.393728,17.053398,16.280489,18.681623,16.878444,14.104219,46.900242,35.025778,37.386642,19.718672,12.332654,11.080751
ENSG00000112273,0,0,0,0,0,0,0.063259,1.196219,0.938764,0,0,0
ENSG00000112276,2.091447,3.279952,3.158089,0,0,0.021152,0,0,0.027974,0.012337,0.01232,0.038206
ENSG00000112280,0,0.172303,0.246923,0.682964,0.149732,0.256984,0,0.104483,0.111106,0,0,0
ENSG00000112282,10.361953,8.631966,8.664926,8.26068,7.756625,6.251206,9.217296,8.106776,7.250209,7.574788,6.985447,6.549631
ENSG00000112290,21.178799,18.971583,19.524278,32.396064,28.111187,28.430646,14.627725,16.810449,17.75541,16.966933,16.650895,14.632384
ENSG00000112293,0.568642,0.297936,0.401008,0.353696,0.33361,0.234413,0.115504,0.235712,0,0.471297,0.420656,0.288729
ENSG00000112294,3.721314,2.805983,2.073508,3.695115,4.262813,3.519469,0.330144,1.061123,1.241564,6.889698,3.384865,2.595647
ENSG00000112297,5.429758,6.341254,7.20348,0.427583,0.863469,1.123991,45.309736,33.082576,37.517962,1.25928,1.035538,1.149335
ENSG00000112299,0.287543,0.337959,0.090965,0,0,0,0.426284,0.128951,0.102538,4.017769,7.083114,6.417924
ENSG00000112303,1.179085,0.769416,0.278265,0,0.458477,0.504994,0.342627,0.098565,0.035954,4.963239,8.852094,6.607571
ENSG00000112304,16.307142,20.709241,22.871199,38.147044,38.799719,33.230172,14.604775,31.923102,36.030314,24.715377,32.32546,33.576669
ENSG00000112305,14.889061,19.090277,18.641712,15.512664,18.159958,18.440535,25.072339,29.537179,33.228506,21.06185,17.679506,17.006894
ENSG00000112306,1519.825357,1498.343218,1552.322915,1363.106636,1299.344453,1333.128201,1623.470609,1544.224574,1776.255177,1284.239544,1051.643836,1114.812727
ENSG00000112308,74.18932,66.59136,74.877378,56.169111,51.768305,50.24216,60.115356,70.289123,72.449169,77.291515,72.918038,69.086388
ENSG00000112309,0.120478,0.032436,0.039303,0.176767,0.149841,0.099899,0.024572,0.083608,0.049248,0.039705,0.050864,0.051252
ENSG00000112312,75.933044,89.39897,89.359077,45.035995,43.459914,43.290567,68.817437,42.042881,47.676098,87.424205,64.06445,44.46033
ENSG00000112319,0.293072,0.187315,0.083514,0,0,0,0.130627,0.093062,0.19379,0.635101,1.080818,0.768748
ENSG00000112320,0.46591,0.503531,1.004473,2.13432,3.019597,2.19584,0,0.355675,0.175861,0.388429,1.409159,0.579709
ENSG00000112333,0.17643,0.21723,1.181591,0.028531,0.085762,0.183656,0,0,0,0,0,0
ENSG00000112335,133.621832,129.61367,124.078101,98.950705,111.500539,122.005525,135.765715,105.86059,122.815982,83.08453,86.767447,91.523429
ENSG00000112337,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000112339,86.271254,98.750558,103.902588,59.146778,44.997741,51.022962,77.429687,68.934336,83.096911,44.875889,41.433298,44.723526
ENSG00000112343,5.236585,3.410692,3.70921,2.235746,2.167574,2.439189,2.359418,3.282698,3.54677,3.515586,4.209212,4.375691
ENSG00000112357,7.500912,7.403774,7.370837,9.441607,5.557527,6.176406,4.893202,5.560568,5.311725,3.992361,2.544798,3.291432
ENSG00000112365,5.807403,3.630361,4.02942,6.151847,4.589502,4.25255,7.095645,5.69714,5.668445,4.369679,3.643536,2.738271
ENSG00000112367,10.439075,15.768695,15.893791,8.533189,8.722762,10.294083,7.900795,8.218122,10.106257,4.808479,8.508109,10.003195
ENSG00000112378,236.731231,273.846627,275.226437,58.164863,78.391668,79.356355,242.328922,313.859396,352.371487,70.147779,83.330513,78.373168
ENSG00000112379,6.203266,7.089487,7.277767,2.90249,3.893715,3.815834,5.268465,5.140463,6.408442,2.565882,3.26159,3.231441
ENSG00000112394,2.202239,1.776408,4.530509,2.118551,4.717172,6.33215,0.408077,4.180775,4.581951,1.799426,2.410616,2.401475
ENSG00000112406,7.221303,8.855084,8.43653,5.691123,7.316436,7.998836,6.60676,8.11117,8.35182,2.800405,3.042951,2.831873
ENSG00000112414,14.021442,18.700823,18.452628,2.434623,5.072264,4.604441,22.479121,24.759073,25.07516,94.810627,103.344995,72.863524
ENSG00000112419,12.3748,9.810823,7.908733,12.325586,15.164975,12.989654,25.084122,22.88085,25.892074,5.961062,6.183633,7.511312
ENSG00000112425,7.247432,6.183912,4.611454,3.039363,1.252404,0.86938,3.993311,3.491967,3.496821,1.978742,2.560958,2.0233
ENSG00000112461,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000112462,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000112473,180.211042,225.178887,212.28052,64.264809,72.456753,68.255643,120.186396,151.677314,168.610223,86.35331,113.855652,119.799949
ENSG00000112486,0.043465,0.558284,0.051702,0.099395,0.167957,0.100758,0.266815,0.062085,0.129523,0.221079,0.191227,0.325272
ENSG00000112494,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000112499,0.063628,0,0.027678,0,0,0,0,0,0,0,0.161106,0.129769
ENSG00000112511,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000112514,240.565208,263.491871,263.71437,143.096737,157.169097,154.60198,139.395349,164.936073,175.627485,173.515631,164.965344,169.976959
ENSG00000112530,0,0,0,0.240042,0.414911,0.289524,0,0.1388,0,0.058313,0.489817,0.310389
ENSG00000112531,121.783914,99.20901,97.78347,56.096072,47.751132,51.176503,77.375537,82.5705,89.893273,72.141512,65.318539,53.262709
